Date,Departure,Destination,Airline,Price,Departure Time,Arrival Time,Stops,Duration,Flight Type
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Iberia,10584,17:05,15:05+1,1 stop,29h 00m,Prem Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Iberia,10547,17:30,15:05+1,2 stops,28h 35m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Iberia,10547,17:30,15:05+1,2 stops,28h 35m,Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Iberia,10547,17:30,15:05+1,2 stops,28h 35m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Iberia,10547,17:30,15:05+1,2 stops,28h 35m,Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"ITA Airways, SWISS",12322,04:45,14:40,2 stops,16h 55m,Eco Special
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,EL AL,9903,06:15,13:15+1,1 stop,38h 00m,Eco Flex Plus
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Aegean Airlines, SWISS",12731,05:20,14:40,2 stops,16h 20m,Eco Special
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Emirates,7422,18:25,19:00+2,2 stops,55h 35m,Eco Flex Plus
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"LOT, SWISS",12653,05:20,16:15,2 stops,17h 55m,Flexible
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,12374,01:00,13:40,2 stops,19h 40m,Basic
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Aegean Airlines, SWISS",13219,05:20,14:40,2 stops,16h 20m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,12374,21:25,13:40+1,2 stops,23h 15m,Eco Special
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,12374,21:00,13:40+1,2 stops,23h 40m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Etihad Airways,11746,13:40,14:59+1,2 stops,32h 19m,Prem Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,12374,01:00,20:25,2 stops,26h 25m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,12374,12:20,13:40+1,2 stops,32h 20m,Economy Fully Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Austrian Airlines, Air Canada",13860,06:05,22:21,2 stops,23h 16m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Turkish Airlines, United Airlines",12635,12:20,13:40+1,2 stops,32h 20m,Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"ITA Airways, Air Canada",14555,09:15,22:21,2 stops,20h 06m,Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"British Airways, Air Canada",14627,06:25,20:27,2 stops,21h 02m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Air France, Air Canada",30671,07:50,20:27,2 stops,19h 37m,Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Cathay Pacific,32338,14:20,12:10+1,1 stop,28h 50m,Flexible
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Cathay Pacific,32338,14:20,19:05+1,1 stop,35h 45m,Basic
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, JetBlue",32822,14:20,19:45+1,2 stops,36h 25m,Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, JetBlue",32822,14:20,21:04+1,2 stops,37h 44m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, American Airlines",32822,14:20,21:20+1,2 stops,38h 00m,Economy Fully Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, American Airlines",32822,14:20,22:19+1,2 stops,38h 59m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, JetBlue",32822,14:20,22:23+1,2 stops,39h 03m,Economy Fully Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, JetBlue",32822,14:20,23:39+1,2 stops,40h 19m,Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, American Airlines",32822,14:20,00:19+2,2 stops,40h 59m,Prem Economy
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Cathay Pacific,32338,14:20,06:00+2,1 stop,46h 40m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Cathay Pacific, JetBlue",32822,14:20,05:02+2,2 stops,45h 42m,Economy Fully Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Air Canada",37031,18:25,12:41+1,2 stops,25h 16m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Air Canada",37031,11:50,12:41+1,2 stops,31h 51m,Basic
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Air Canada",36927,18:25,22:21+1,2 stops,34h 56m,Flexible
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"Emirates, Cathay Pacific",73504,11:50,19:05+1,2 stops,38h 15m,Basic
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"easyJet, Norse Atlantic UK",2039,18:10,15:50+1,1 stop,28h 40m,Main Cabin Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,"easyJet, Norse Atlantic Airways",1698,18:50,22:15+1,1 stop,34h 25m,Economy Fully Flex
2023-12-07,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4262,07:55,13:40+1,1 stop,36h 45m,Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Premium Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Main Cabin Flex
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic Economy
2023-12-07,,,,,,,,,Economy (partially refundable)
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Flexible
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Flexible
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic Economy
2023-12-07,,,,,,,,,Flexible
2023-12-07,,,,,,,,,Flexible
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Flexible
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Flexible
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic Economy
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic Economy
2023-12-07,,,,,,,,,Eco Flex Plus
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic Economy
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Basic
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Eco Flex Plus
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,EcoFly
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,EcoFly
2023-12-07,,,,,,,,,EcoFly
2023-12-07,,,,,,,,,Economy Choice Plus
2023-12-07,,,,,,,,,EcoFly
2023-12-07,,,,,,,,,EcoFly
2023-12-07,,,,,,,,,Business Saver
2023-12-07,,,,,,,,,EcoFly
2023-12-07,,,,,,,,,Economy
2023-12-07,,,,,,,,,Economy Fully Flex
2023-12-07,,,,,,,,,Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Essential
2023-12-07,,,,,,,,,Economy Flex
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Essential
2023-12-07,,,,,,,,,Economy Flex
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Economy Essential
2023-12-07,,,,,,,,,Economy Flex
2023-12-07,,,,,,,,,Economy Light
2023-12-07,,,,,,,,,Business Special
2023-12-07,,,,,,,,,Business Special
2023-12-07,,,,,,,,,Business Special
2023-12-07,,,,,,,,,Business Special
2023-12-07,,,,,,,,,Standard
2023-12-07,,,,,,,,,Standard
2023-12-07,,,,,,,,,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,EL AL,2780,00:45,05:45,nonstop,12h 00m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Vueling,1697,06:55,21:15,1 stop,21h 20m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,2163,06:30,20:05,1 stop,20h 35m,Discount
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Royal Air Maroc,2449,07:15,17:55,1 stop,17h 40m,Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Pegasus Airlines, Norse Atlantic Airways",1794,07:20,22:15,2 stops,21h 55m,Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"AnadoluJet, Norse Atlantic Airways",1843,06:10,22:15,2 stops,23h 05m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"AnadoluJet, Norse Atlantic Airways",1843,06:10,22:15,2 stops,23h 05m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Royal Jordanian, Norse Atlantic Airways",1902,07:35,22:15,2 stops,21h 40m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Vueling, LEVEL",1904,06:55,21:15,1 stop,21h 20m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Royal Jordanian,1935,23:30,15:55+1,1 stop,23h 25m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"ITA Airways, Norse Atlantic Airways",1936,09:15,22:15,2 stops,20h 00m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,2226,06:30,22:34,2 stops,23h 04m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,LOT,3160,11:35,20:35,1 stop,16h 00m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Air Canada,3521,11:55,22:21,1 stop,17h 26m,Discount
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,3584,06:50,15:20,1 stop,15h 30m,Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3800,10:30,18:10,1 stop,14h 40m,Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Pegasus Airlines, Norse Atlantic Airways",1723,05:25,22:15,2 stops,23h 50m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Pegasus Airlines, Norse Atlantic Airways",1794,05:30,22:15,2 stops,23h 45m,Basic Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Wizz Air UK, Norse Atlantic UK",1891,21:55,15:50+1,1 stop,24h 55m,Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Royal Jordanian,1932,17:45,15:55+1,1 stop,29h 10m,Latitude
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Vueling, Iberia",2083,06:55,21:15,1 stop,21h 20m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Pegasus Airlines, Azores Airlines",2084,05:30,19:55,3 stops,21h 25m,Economy Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,2758,23:55,13:55+1,1 stop,21h 00m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,LOT,3059,05:20,20:35,1 stop,22h 15m,EcoFly
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"EL AL, JetBlue",3171,01:00,12:59,1 stop,18h 59m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"EL AL, JetBlue",3331,01:00,14:59,1 stop,20h 59m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,3559,06:50,16:55,1 stop,17h 05m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,3559,06:50,18:10,1 stop,18h 20m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,3559,06:50,21:05,1 stop,21h 15m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3800,12:20,22:00,1 stop,16h 40m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3800,01:00,11:20,1 stop,17h 20m,Eco Special
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,SWISS,3856,05:20,13:05,1 stop,14h 45m,Eco Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,SWISS,3856,05:20,16:15,1 stop,17h 55m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,07:20,18:10,1 stop,17h 50m,Blue
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,10:30,22:00,1 stop,18h 30m,Blue
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3871,05:15,13:40,1 stop,15h 25m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3871,07:55,20:25,1 stop,19h 30m,Economy Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3893,07:00,15:40,1 stop,15h 40m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3894,11:55,22:21,1 stop,17h 26m,Economy Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3908,05:15,13:40,1 stop,15h 25m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3908,07:55,20:25,1 stop,19h 30m,Economy Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3927,05:15,13:40,1 stop,15h 25m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",3927,05:15,13:40,1 stop,15h 25m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3927,07:55,20:25,1 stop,19h 30m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3949,07:00,15:40,1 stop,15h 40m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,EL AL,4005,03:30,14:10,1 stop,17h 40m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,1843,21:20,15:50+1,2 stops,25h 30m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Multiple Airlines,1857,21:45,15:50+1,2 stops,25h 05m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,2082,06:30,08:40+1,2 stops,33h 10m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,2082,06:30,10:27+1,2 stops,34h 57m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,2317,06:30,08:40+1,2 stops,33h 10m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,TAP AIR PORTUGAL,2317,06:30,10:27+1,2 stops,34h 57m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,2743,23:55,19:00+1,1 stop,26h 05m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,2754,23:55,19:00+1,2 stops,26h 05m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,3071,11:50,08:15+1,1 stop,27h 25m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Egypt Air,3391,11:15,08:00+1,1 stop,27h 45m,Economy (partially refundable)
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Etihad Airways,3480,13:40,10:05+1,1 stop,27h 25m,Basic Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Virgin Atlantic,3559,06:50,23:05,1 stop,23h 15m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3819,21:25,11:20+1,1 stop,20h 55m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,05:05,18:10,1 stop,20h 05m,Economy (partially refundable)
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,21:00,11:20+1,1 stop,21h 20m,Basic Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,07:20,22:00,1 stop,21h 40m,Economy Basic Plus
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,05:05,22:00,1 stop,23h 55m,Economy (partially refundable)
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,01:00,18:10,1 stop,24h 10m,Economy (partially refundable)
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,17:55,11:20+1,1 stop,24h 25m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,SWISS,3860,18:20,13:05+1,1 stop,25h 45m,Standard
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,15:20,11:20+1,1 stop,27h 00m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3867,01:05,13:20,1 stop,19h 15m,Discount
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3871,05:15,20:25,1 stop,22h 10m,Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Air Canada,3912,05:15,22:21,2 stops,24h 06m,Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Air Canada,3912,05:15,22:21,2 stops,24h 06m,Discount
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Brussels Airlines, United Airlines",3926,01:05,13:20,1 stop,19h 15m,Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3927,05:15,20:25,1 stop,22h 10m,Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, United Airlines",3927,05:15,20:25,1 stop,22h 10m,Discount
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3940,05:15,20:25,1 stop,22h 10m,Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"AnadoluJet, Turkish Airlines",3956,06:10,22:00,1 stop,22h 50m,Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",3963,05:15,22:21,2 stops,24h 06m,Discount
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",3963,05:15,22:21,2 stops,24h 06m,Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Condor",3992,05:15,14:05,1 stop,15h 50m,Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4005,01:05,15:40,2 stops,21h 35m,Eco Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4005,01:05,15:40,2 stops,21h 35m,Eco Special
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,4019,01:05,13:40,2 stops,19h 35m,Eco Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4020,07:00,20:25,2 stops,20h 25m,Eco Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4020,07:00,20:25,2 stops,20h 25m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4020,07:00,20:25,2 stops,20h 25m,Economy Choice
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4029,07:00,20:25,2 stops,20h 25m,Economy Choice Plus
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,4029,07:00,20:25,2 stops,20h 25m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Condor,4033,05:15,14:05,1 stop,15h 50m,Economy Classic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4043,07:00,20:25,2 stops,20h 25m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,4060,05:15,15:40,2 stops,17h 25m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Iberia,4202,06:55,21:15,1 stop,21h 20m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,EL AL,4224,03:30,13:15,1 stop,16h 45m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Air Canada,4578,07:55,22:21,2 stops,21h 26m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",4579,07:55,22:21,2 stops,21h 26m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Lufthansa, Air Canada",4579,07:55,22:21,2 stops,21h 26m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"EL AL, Air Europa",4790,03:30,12:55,1 stop,16h 25m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,5039,18:25,08:15+1,1 stop,20h 50m,Flexible
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,5233,09:15,18:50,1 stop,16h 35m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,ITA Airways,5233,04:45,14:25,1 stop,16h 40m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Delta,6092,23:40,05:25+1,nonstop,12h 45m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,2754,23:55,08:15+2,1 stop,39h 20m,Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,3089,11:50,19:00+1,2 stops,38h 10m,Basic Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Emirates,3126,11:50,13:55+1,1 stop,33h 05m,Latitude
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,3553,09:00,19:00+1,2 stops,41h 00m,Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Ethiopian Air,3577,09:00,19:00+1,1 stop,41h 00m,Basic Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Etihad Airways,3644,13:40,15:50+1,1 stop,33h 10m,Latitude
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3819,21:25,18:10+1,1 stop,27h 45m,Basic Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3819,21:25,22:00+1,1 stop,31h 35m,Economy (partially refundable)
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Air Canada,3833,11:55,12:41+1,1 stop,31h 46m,Economy Basic Plus
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,01:00,22:00,1 stop,28h 00m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,21:00,18:10+1,1 stop,28h 10m,EcoFly
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,12:20,11:20+1,1 stop,30h 00m,Economy Basic Plus
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,17:55,18:10+1,1 stop,31h 15m,Economy Basic Plus
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,10:30,11:20+1,1 stop,31h 50m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,21:00,22:00+1,1 stop,32h 00m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,15:20,18:10+1,1 stop,33h 50m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,07:20,11:20+1,1 stop,35h 00m,Economy
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,17:55,22:00+1,1 stop,35h 05m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,12:20,18:10+1,1 stop,36h 50m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Turkish Airlines,3860,05:05,11:20+1,1 stop,37h 15m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,SWISS,3882,18:20,16:15+1,1 stop,28h 55m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3894,11:55,12:41+1,1 stop,31h 46m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Brussels Airlines, Air Canada",3938,01:05,20:27,2 stops,26h 22m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3971,17:10,15:40+1,1 stop,29h 30m,Economy (partially refundable)
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,"Brussels Airlines, United Airlines",3973,16:10,13:20+1,1 stop,28h 10m,Economy (partially refundable)
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3975,16:20,13:40+1,1 stop,28h 20m,Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Lufthansa,3975,07:55,13:40+1,1 stop,36h 45m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3979,17:10,15:40+1,1 stop,29h 30m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3983,16:20,13:40+1,1 stop,28h 20m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3983,16:20,20:25+1,1 stop,35h 05m,Economy Basic
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3983,16:20,20:25+1,1 stop,35h 05m,Economy Light
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,Brussels Airlines,3983,07:55,13:40+1,1 stop,36h 45m,Economy Flex
2023-12-08,Ben Gurion Intl,John F Kennedy Intl,United Airlines,3983,07:55,13:40+1,1 stop,36h 45m,Basic
